0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
AD,AC,AD,AC,AC,AC,AD,AA,AA,AF,AA,AI,AJ,AA,AA,AG,AI,AE,AA,AA,AI,AB,AB,AB,AH,AB,AH,AH,AH,AB
